Symbol,Entry date,Exit date,Type,Entry price,Exit price,Qty,Profit,Actual RR,Size factor
DEGENUSDT,2025-01-04 23:15:00,2025-01-05 01:00:00,long,0.01428138,0.015223602914413131,79598998.12743796,75000.0,3.0,1.0
DEGENUSDT,2025-01-05 04:00:00,2025-01-05 07:00:00,long,0.01471052,0.014320078826844208,140866291.21476945,-55000.0,-1.0,1.0
DEGENUSDT,2025-01-06 12:15:00,2025-01-06 13:30:00,long_partial,0.01415164,0.014387785785634178,110630811.93611148,26125.0,1.0,0.5
DEGENUSDT,2025-01-06 12:15:00,2025-01-06 14:45:00,long,0.01415164,0.014860077356902533,110630811.93611148,78375.0,3.0,1.0
DEGENUSDT,2025-01-08 19:15:00,2025-01-09 01:00:00,short,0.01053102,0.010810571319274829,205597312.68338627,-57475.0,-1.0,1.0
DEGENUSDT,2025-01-26 03:00:00,2025-01-26 04:15:00,long_partial,0.00694608,0.007014428679774457,399431636.2816253,27300.625,1.0,0.5
DEGENUSDT,2025-01-26 03:00:00,2025-01-26 08:30:00,long,0.00694608,0.006877731320225544,399431636.2816253,-27300.625,-1.0,1.0
DEGENUSDT,2025-02-09 01:15:00,2025-02-09 01:30:00,long_partial,0.00406186,0.004113843733373034,525176304.75077975,27300.625,1.0,0.5
DEGENUSDT,2025-02-09 01:15:00,2025-02-09 03:45:00,long,0.00406186,0.004217811200119103,525176304.75077975,81901.875,3.0,1.0
DEGENUSDT,2025-02-28 06:45:00,2025-02-28 07:00:00,short,0.0037174200000000004,0.003790131748534916,826020226.5822157,-60061.37500000001,-1.0,1.0
DEGENUSDT,2025-03-07 14:30:00,2025-03-07 14:45:00,short,0.00379758,0.003853711231724205,1016516197.7978693,-57058.30625,-1.0,1.0
DEGENUSDT,2025-03-21 15:15:00,2025-03-21 18:30:00,short,0.003130248,0.0031722263618558294,1291269800.4668012,-54205.3909375,-1.0,1.0
DEGENUSDT,2025-03-22 18:45:00,2025-03-22 21:00:00,long,0.003402182,0.00335311878589052,1049566815.4906951,-51495.121390625005,-1.0,1.0
DEGENUSDT,2025-04-02 18:45:00,2025-04-02 20:00:00,long_partial,0.0028223439999999996,0.0028634716333773937,594738394.8912427,24460.182660546874,1.0,0.5
DEGENUSDT,2025-04-02 18:45:00,2025-04-02 20:30:00,long,0.0028223439999999996,0.0027812163666226055,594738394.8912427,-24460.182660546874,-1.0,1.0
DEGENUSDT,2025-04-04 16:30:00,2025-04-04 17:45:00,short,0.0025751399999999996,0.0026208503355114104,1070225470.3180126,-48920.36532109375,-1.0,1.0
DEGENUSDT,2025-04-11 20:30:00,2025-04-11 21:15:00,long_partial,0.00220059,0.0022254121079797783,936148273.4041018,23237.173527519535,1.0,0.5
DEGENUSDT,2025-04-11 20:30:00,2025-04-12 02:45:00,long,0.00220059,0.002175767892020222,936148273.4041018,-23237.173527519535,-1.0,1.0
DEGENUSDT,2025-04-15 14:00:00,2025-04-15 14:15:00,short_partial,0.002280552,0.0022461019277877636,674517411.2948866,23237.173527519535,1.0,0.5
DEGENUSDT,2025-04-15 14:00:00,2025-04-15 19:00:00,short,0.002280552,0.002177201783363291,674517411.2948866,69711.5205825586,3.0,1.0
DEGENUSDT,2025-04-17 22:15:00,2025-04-18 01:00:00,long_partial,0.00231536,0.002360089894697866,571449833.5604389,25560.890880271487,1.0,0.5
DEGENUSDT,2025-04-17 22:15:00,2025-04-18 15:00:00,long,0.00231536,0.002270630105302134,571449833.5604389,-25560.890880271487,-1.0,1.0
DEGENUSDT,2025-04-25 04:15:00,2025-04-25 06:00:00,long_partial,0.002995996,0.003046944459709156,501700954.77249324,25560.890880271487,1.0,0.5
DEGENUSDT,2025-04-25 04:15:00,2025-04-25 10:15:00,long,0.002995996,0.003148841379127468,501700954.77249324,76682.67264081446,3.0,1.0
DEGENUSDT,2025-04-25 13:45:00,2025-04-25 14:15:00,long_partial,0.003110766,0.003167982502132378,491413821.5448107,28116.979968298638,1.0,0.5
DEGENUSDT,2025-04-25 13:45:00,2025-04-26 01:30:00,long,0.003110766,0.0032824155063971338,491413821.5448107,84350.9399048959,3.0,1.0
DEGENUSDT,2025-05-09 05:00:00,2025-05-09 06:15:00,long_partial,0.003440106,0.0034965313718777814,548134233.5168077,30928.677965128492,1.0,0.5
DEGENUSDT,2025-05-09 05:00:00,2025-05-09 07:00:00,long,0.003440106,0.003609382115633344,548134233.5168077,92786.03389538548,3.0,1.0
DEGENUSDT,2025-05-17 23:15:00,2025-05-17 23:45:00,long_partial,0.005066846,0.00517994941765073,300800333.6088565,34021.54576164135,1.0,0.5
DEGENUSDT,2025-05-17 23:15:00,2025-05-18 01:15:00,long,0.005066846,0.005406156252952189,300800333.6088565,102064.63728492404,3.0,1.0
DEGENUSDT,2025-05-29 09:45:00,2025-05-29 12:00:00,short_partial,0.005453886,0.005394433198602218,629469082.32993,37423.70033780548,1.0,0.5
DEGENUSDT,2025-05-29 09:45:00,2025-05-29 13:30:00,short,0.005453886,0.0052755275958066535,629469082.32993,112271.10101341644,3.0,1.0
DEGENUSDT,2025-05-30 12:15:00,2025-05-30 12:45:00,short,0.004638258,0.0047136718984856045,1091736966.2156944,-82332.14074317206,-1.0,1.0
DEGENUSDT,2025-06-04 23:15:00,2025-06-05 00:15:00,short_partial,0.00453405,0.0044617570091226725,540962081.91701,39107.76685300673,1.0,0.5
DEGENUSDT,2025-06-04 23:15:00,2025-06-05 02:30:00,short,0.00453405,0.004606342990877328,540962081.91701,-39107.76685300673,-1.0,1.0
DEGENUSDT,2025-06-05 04:45:00,2025-06-05 05:00:00,long,0.00458082,0.0045114212277174125,1127044919.289413,-78215.53370601345,-1.0,1.0
DEGENUSDT,2025-06-16 18:30:00,2025-06-16 19:15:00,long_partial,0.004040902,0.00409181489371182,729724354.7115659,37152.37851035639,1.0,0.5
DEGENUSDT,2025-06-16 18:30:00,2025-06-16 22:30:00,long,0.004040902,0.00398998910628818,729724354.7115659,-37152.37851035639,-1.0,1.0
DEGENUSDT,2025-06-19 21:15:00,2025-06-19 22:30:00,short,0.003425838,0.0034621538894897465,2046067384.4073725,-74304.75702071279,-1.0,1.0
DEGENUSDT,2025-06-22 22:00:00,2025-06-22 22:00:00,short,0.0026963819999999998,0.0027479954094196957,1367658520.5925164,-70589.51916967714,-1.0,1.0
DEGENUSDT,2025-06-27 12:15:00,2025-06-27 12:45:00,long,0.002971046,0.002941741316961092,2288372923.950633,-67060.04321119329,-1.0,1.0
DEGENUSDT,2025-06-30 02:45:00,2025-06-30 05:30:00,long,0.00328342,0.0032379870805139123,1402222040.1253703,-63707.04105063362,-1.0,1.0
DEGENUSDT,2025-07-01 22:30:00,2025-07-01 22:45:00,short_partial,0.002952894,0.0029308738151440417,1374232082.8366117,30260.84449905097,1.0,0.5
DEGENUSDT,2025-07-01 22:30:00,2025-07-02 03:15:00,short,0.002952894,0.0029749141848559586,1374232082.8366117,-30260.84449905097,-1.0,1.0
DEGENUSDT,2025-07-11 18:30:00,2025-07-11 20:45:00,short_partial,0.004447878000000001,0.004363676109936336,359384385.2693895,30260.84449905097,1.0,0.5
DEGENUSDT,2025-07-11 18:30:00,2025-07-11 22:15:00,short,0.004447878000000001,0.0041952723298090055,359384385.2693895,90782.53349715292,3.0,1.0
DEGENUSDT,2025-07-19 02:30:00,2025-07-19 03:00:00,short,0.004330644000000001,0.00439781519900283,991107184.1237776,-66573.85789791214,-1.0,1.0
DEGENUSDT,2025-07-22 18:15:00,2025-07-22 19:45:00,long,0.004450082,0.004366423090568193,755988398.9949635,-63245.16500301651,-1.0,1.0
DEGENUSDT,2025-07-27 10:45:00,2025-07-27 12:30:00,long,0.0038652540000000003,0.0038157734379302504,1214272923.3384683,-60082.9067528657,-1.0,1.0
DENTUSDT,2025-01-04 09:45:00,2025-01-04 14:30:00,long_partial,0.001544904,0.0015678663202201703,1088740151.7046938,25000.0,1.0,0.5
DENTUSDT,2025-01-04 09:45:00,2025-01-04 15:30:00,long,0.001544904,0.0015219416797798296,1088740151.7046938,-25000.0,-1.0,1.0
DENTUSDT,2025-01-08 19:15:00,2025-01-09 00:45:00,short,0.001288572,0.0013170603200969887,1755105244.1763687,-50000.0,-1.0,1.0
DENTUSDT,2025-01-13 01:45:00,2025-01-13 02:00:00,short_partial,0.0012665279999999998,0.001252365963496292,1677018696.6953366,23750.0,1.0,0.5
DENTUSDT,2025-01-13 01:45:00,2025-01-13 03:45:00,short,0.0012665279999999998,0.0012240418904888761,1677018696.6953366,71250.0,3.0,1.0
DENTUSDT,2025-01-20 19:45:00,2025-01-20 22:00:00,short_partial,0.0012745439999999999,0.0012399851072937072,755955933.6009351,26125.0,1.0,0.5
DENTUSDT,2025-01-20 19:45:00,2025-01-21 17:45:00,short,0.0012745439999999999,0.0013091028927062925,755955933.6009351,-26125.0,-1.0,1.0
DENTUSDT,2025-02-01 00:30:00,2025-02-01 01:00:00,short,0.00114729,0.001158684232849242,4585653171.330118,-52250.0,-1.0,1.0
DENTUSDT,2025-02-19 13:45:00,2025-02-19 14:30:00,long_partial,0.0009151659999999999,0.000922445886867215,3409221936.0950546,24818.75,1.0,0.5
DENTUSDT,2025-02-19 13:45:00,2025-02-19 15:00:00,long,0.0009151659999999999,0.0009078861131327848,3409221936.0950546,-24818.75,-1.0,1.0
DENTUSDT,2025-02-25 04:15:00,2025-02-25 07:00:00,short_partial,0.000838674,0.0008228918827511214,1572586846.7846766,24818.75,1.0,0.5
DENTUSDT,2025-02-25 04:15:00,2025-02-25 07:15:00,short,0.000838674,0.0007913276482533643,1572586846.7846766,74456.25,3.0,1.0
DENTUSDT,2025-03-05 00:15:00,2025-03-05 02:45:00,long_partial,0.000805386,0.0008157507451936612,2633989016.6037297,27300.625,1.0,0.5
DENTUSDT,2025-03-05 00:15:00,2025-03-05 14:30:00,long,0.000805386,0.0007950212548063387,2633989016.6037297,-27300.625,-1.0,1.0
DENTUSDT,2025-03-15 04:30:00,2025-03-15 04:30:00,short,0.0007515,0.000754789917736741,16596539600.43609,-54601.25,-1.0,1.0
DENTUSDT,2025-03-20 19:30:00,2025-03-20 19:30:00,short,0.000799596,0.0008050132460890536,9575194969.416985,-51871.1875,-1.0,1.0
DENTUSDT,2025-03-23 11:15:00,2025-03-23 12:15:00,short_partial,0.000799095,0.0007943687015137609,5213131192.250606,24638.8140625,1.0,0.5
DENTUSDT,2025-03-23 11:15:00,2025-03-23 14:45:00,short,0.000799095,0.0007849161045412826,5213131192.250606,73916.4421875,3.0,1.0
DENTUSDT,2025-03-27 20:15:00,2025-03-27 21:30:00,short,0.0008019006,0.0008089098244387677,7733436332.512419,-54205.3909375,-1.0,1.0
DENTUSDT,2025-03-31 06:15:00,2025-03-31 07:15:00,short_partial,0.0007081134,0.0007002481140139476,3273569548.6433353,25747.560695312503,1.0,0.5
DENTUSDT,2025-03-31 06:15:00,2025-03-31 10:15:00,short,0.0007081134,0.0006845175420418427,3273569548.6433353,77242.6820859375,3.0,1.0
DENTUSDT,2025-04-03 15:00:00,2025-04-03 17:00:00,short,0.0006261497999999999,0.0006360563689509807,5717886163.208851,-56644.6335296875,-1.0,1.0
DENTUSDT,2025-04-10 19:15:00,2025-04-10 21:30:00,short,0.0006138252,0.0006219182042031062,6649249216.075922,-53812.40185320312,-1.0,1.0
DENTUSDT,2025-04-16 10:30:00,2025-04-16 13:15:00,short_partial,0.0006268512000000001,0.0006200745501607688,3771906692.344474,25560.890880271487,1.0,0.5
DENTUSDT,2025-04-16 10:30:00,2025-04-16 15:15:00,short,0.0006268512000000001,0.0006336278498392313,3771906692.344474,-25560.890880271487,-1.0,1.0
DENTUSDT,2025-04-18 14:00:00,2025-04-18 15:15:00,long,0.0006464045999999999,0.0006425759013395248,13352260466.013905,-51121.781760542974,-1.0,1.0
DENTUSDT,2025-04-23 22:15:00,2025-04-23 23:00:00,short,0.000794085,0.0008027145520429396,5627834727.788756,-48565.69267251583,-1.0,1.0
DENTUSDT,2025-05-19 09:00:00,2025-05-19 10:00:00,short_partial,0.0008123214,0.0008012551478614522,2084599531.1355972,23068.704019445013,1.0,0.5
DENTUSDT,2025-05-19 09:00:00,2025-05-19 17:00:00,short,0.0008123214,0.0008233876521385478,2084599531.1355972,-23068.704019445013,-1.0,1.0
DENTUSDT,2025-05-28 04:30:00,2025-05-28 04:45:00,short,0.0008359686,0.0008424114212214364,7161056694.446645,-46137.408038890026,-1.0,1.0
DENTUSDT,2025-05-31 10:15:00,2025-05-31 10:30:00,long,0.0006986998000000001,0.0006915433552678499,6124624625.414651,-43830.537636945526,-1.0,1.0
DENTUSDT,2025-06-22 07:15:00,2025-06-22 09:15:00,short_partial,0.0005271522000000001,0.0005214059722835134,3623160515.8659625,20819.505377549125,1.0,0.5
DENTUSDT,2025-06-22 07:15:00,2025-06-22 12:30:00,short,0.0005271522000000001,0.0005099135168505401,3623160515.8659625,62458.516132647375,3.0,1.0
DENTUSDT,2025-06-24 09:30:00,2025-06-24 10:30:00,long,0.000571355,0.000566329776390704,9114601735.508623,-45802.91183060808,-1.0,1.0
DENTUSDT,2025-07-10 12:30:00,2025-07-10 13:00:00,long_partial,0.0006328318,0.0006361925518406772,6473665462.65287,21756.383119538837,1.0,0.5
DENTUSDT,2025-07-10 12:30:00,2025-07-10 14:15:00,long,0.0006328318,0.0006294710481593228,6473665462.65287,-21756.383119538837,-1.0,1.0
DENTUSDT,2025-07-18 03:45:00,2025-07-18 04:30:00,long_partial,0.0007686596,0.0007774029443016667,2488336541.361133,21756.383119538837,1.0,0.5
DENTUSDT,2025-07-18 03:45:00,2025-07-18 05:45:00,long,0.0007686596,0.000794889632905,2488336541.361133,65269.14935861651,3.0,1.0
DENTUSDT,2025-07-19 01:30:00,2025-07-19 03:30:00,short,0.000747492,0.0007569029414055814,5085999455.335956,-47864.04286298545,-1.0,1.0
DENTUSDT,2025-07-21 00:15:00,2025-07-21 01:00:00,short,0.0008003976,0.0008118196073292726,3980985076.353652,-45470.84071983617,-1.0,1.0
DENTUSDT,2025-07-24 10:15:00,2025-07-24 11:15:00,short,0.0007526022,0.0007649368869245735,3502099319.422961,-43197.29868384436,-1.0,1.0
DENTUSDT,2025-07-25 18:00:00,2025-07-25 20:15:00,short,0.000768033,0.0007788329396647255,3799783612.096239,-41037.43374965214,-1.0,1.0
DEXEUSDT,2025-01-01 18:00:00,2025-01-01 19:15:00,long,15.374189999999999,15.085118006295392,172967.29219328464,-50000.0,-1.0,1.0
DEXEUSDT,2025-01-03 05:15:00,2025-01-03 07:00:00,short_partial,19.404732,19.0579462879924,68486.09725731613,23750.0,1.0,0.5
DEXEUSDT,2025-01-03 05:15:00,2025-01-03 07:15:00,short,19.404732,18.364374863977204,68486.09725731613,71250.0,3.0,1.0
DEXEUSDT,2025-01-04 19:45:00,2025-01-04 20:30:00,short_partial,17.300531999999997,17.093722709810923,126324.11230711808,26125.0,1.0,0.5
DEXEUSDT,2025-01-04 19:45:00,2025-01-05 04:45:00,short,17.300531999999997,17.50734129018907,126324.11230711808,-26125.0,-1.0,1.0
DEXEUSDT,2025-01-05 05:00:00,2025-01-05 05:15:00,short_partial,17.278488,17.08892916394639,137820.0064101018,26125.0,1.0,0.5
DEXEUSDT,2025-01-05 05:00:00,2025-01-05 13:30:00,short,17.278488,17.46804683605361,137820.0064101018,-26125.0,-1.0,1.0
DEXEUSDT,2025-01-06 16:45:00,2025-01-06 18:00:00,short_partial,16.296528,16.09706929369123,130979.49186313154,26125.0,1.0,0.5
DEXEUSDT,2025-01-06 16:45:00,2025-01-07 14:45:00,short,16.296528,15.698151881073695,130979.49186313154,78375.0,3.0,1.0
DEXEUSDT,2025-01-15 23:30:00,2025-01-16 00:15:00,long,17.909110000000002,17.55392663508089,161817.82616167678,-57475.0,-1.0,1.0
DEXEUSDT,2025-01-18 21:45:00,2025-01-18 23:30:00,long_partial,17.294342,17.618039149867236,84340.02279969816,27300.625,1.0,0.5
DEXEUSDT,2025-01-18 21:45:00,2025-01-19 04:15:00,long,17.294342,16.970644850132764,84340.02279969816,-27300.625,-1.0,1.0
DEXEUSDT,2025-01-21 16:15:00,2025-01-21 17:30:00,long_partial,18.823278000000002,19.17276384412837,78116.54022236285,27300.625,1.0,0.5
DEXEUSDT,2025-01-21 16:15:00,2025-01-21 18:45:00,long,18.823278000000002,19.871735532385102,78116.54022236285,81901.875,3.0,1.0
DEXEUSDT,2025-01-25 22:30:00,2025-01-26 00:00:00,long,19.690540000000002,19.390368489594138,200090.19150015467,-60061.37499999999,-1.0,1.0
DEXEUSDT,2025-01-31 05:15:00,2025-01-31 06:30:00,long_partial,20.652611999999998,21.078434197178765,66997.80639435045,28529.153125,1.0,0.5
DEXEUSDT,2025-01-31 05:15:00,2025-01-31 16:15:00,long,20.652611999999998,21.9300785915363,66997.80639435045,85587.459375,3.0,1.0
DEXEUSDT,2025-02-01 01:15:00,2025-02-01 02:45:00,long_partial,21.436042,21.78746478656268,89300.03869257559,31382.0684375,1.0,0.5
DEXEUSDT,2025-02-01 01:15:00,2025-02-01 11:30:00,long,21.436042,21.08461921343732,89300.03869257559,-31382.0684375,-1.0,1.0
DEXEUSDT,2025-02-08 03:00:00,2025-02-08 07:30:00,long,20.524867999999998,20.287428795875453,264337.715864639,-62764.13687499999,-1.0,1.0
DEXEUSDT,2025-02-13 08:15:00,2025-02-13 10:30:00,short_partial,18.269466,18.07510304424108,153388.10268250605,29812.965015625,1.0,0.5
DEXEUSDT,2025-02-13 08:15:00,2025-02-13 13:15:00,short,18.269466,17.686377132723234,153388.10268250605,89438.895046875,3.0,1.0
DEXEUSDT,2025-03-04 23:30:00,2025-03-05 02:00:00,long_partial,18.831262,19.037797012772735,158783.06092959217,32794.26151718749,1.0,0.5
DEXEUSDT,2025-03-04 23:30:00,2025-03-05 04:00:00,long,18.831262,18.624726987227262,158783.06092959217,-32794.26151718749,-1.0,1.0
DEXEUSDT,2025-03-07 01:15:00,2025-03-07 05:45:00,long,18.324278,18.15648690496704,390893.94476799236,-65588.52303437499,-1.0,1.0
DEXEUSDT,2025-03-23 06:15:00,2025-03-23 10:00:00,short_partial,17.191314,16.936260808256687,122149.22004458765,31154.548441328127,1.0,0.5
DEXEUSDT,2025-03-23 06:15:00,2025-03-23 16:00:00,short,17.191314,17.44636719174331,122149.22004458765,-31154.548441328127,-1.0,1.0
DEXEUSDT,2025-03-23 18:30:00,2025-03-23 21:30:00,long_partial,17.307316,17.427798825825725,258580.82451014445,31154.548441328127,1.0,0.5
DEXEUSDT,2025-03-23 18:30:00,2025-03-24 06:15:00,long,17.307316,17.186833174174275,258580.82451014445,-31154.548441328127,-1.0,1.0
DEXEUSDT,2025-03-24 09:45:00,2025-03-24 11:00:00,short,17.343618,17.474508129887482,476041.2182050626,-62309.09688265625,-1.0,1.0
DEXEUSDT,2025-03-26 21:00:00,2025-03-27 01:30:00,short_partial,17.44482,17.36277448611158,360736.6157705159,29596.82101926172,1.0,0.5
DEXEUSDT,2025-03-26 21:00:00,2025-03-27 02:45:00,short,17.44482,17.52686551388842,360736.6157705159,-29596.82101926172,-1.0,1.0
DEXEUSDT,2025-03-27 10:30:00,2025-03-27 14:00:00,short,17.762454,17.97553383703341,277800.2971216962,-59193.642038523445,-1.0,1.0
DEXEUSDT,2025-04-09 14:15:00,2025-04-09 17:15:00,short,15.608154,15.74861249154192,400359.9876324645,-56233.959936597275,-1.0,1.0
DEXEUSDT,2025-04-13 21:45:00,2025-04-14 00:15:00,short,14.74443,14.890945837553563,364617.66066919046,-53422.26193976739,-1.0,1.0
DEXEUSDT,2025-04-26 20:45:00,2025-04-27 00:00:00,short,13.105158000000001,13.185529526439556,631456.824214328,-50751.14884277903,-1.0,1.0
DEXEUSDT,2025-04-27 21:15:00,2025-04-27 21:45:00,long_partial,13.046854,13.125010209627273,308443.76685211784,24106.795700320043,1.0,0.5
DEXEUSDT,2025-04-27 21:15:00,2025-04-28 01:30:00,long,13.046854,12.968697790372726,308443.76685211784,-24106.795700320043,-1.0,1.0
DEXEUSDT,2025-05-20 21:15:00,2025-05-21 00:15:00,short_partial,12.840629999999999,12.756775540809409,287483.76571755693,24106.79570032004,1.0,0.5
DEXEUSDT,2025-05-20 21:15:00,2025-05-21 15:30:00,short,12.840629999999999,12.92448445919059,287483.76571755693,-24106.79570032004,-1.0,1.0
DEXEUSDT,2025-05-23 15:30:00,2025-05-23 16:15:00,short_partial,12.563076,12.437722058915464,192309.83479061694,24106.795700320043,1.0,0.5
DEXEUSDT,2025-05-23 15:30:00,2025-05-24 09:00:00,short,12.563076,12.18701417674639,192309.83479061694,72320.38710096013,3.0,1.0
DEXEUSDT,2025-06-04 09:00:00,2025-06-04 13:45:00,long_partial,9.793374,10.0609926954025,99086.78177535227,26517.475270352046,1.0,0.5
DEXEUSDT,2025-06-04 09:00:00,2025-06-04 15:15:00,long,9.793374,10.596230086207502,99086.78177535227,79552.42581105613,3.0,1.0
DEXEUSDT,2025-06-18 00:30:00,2025-06-18 03:15:00,short,8.755476,8.810062701889448,1068729.9942195509,-58338.445594774494,-1.0,1.0
DEXEUSDT,2025-06-23 10:15:00,2025-06-23 12:00:00,short_partial,7.751472,7.707973935176687,637057.3442767612,27710.761657517887,1.0,0.5
DEXEUSDT,2025-06-23 10:15:00,2025-06-23 13:45:00,short,7.751472,7.794970064823312,637057.3442767612,-27710.761657517887,-1.0,1.0
DEXEUSDT,2025-06-28 01:15:00,2025-06-28 02:45:00,short,8.804574,8.85170978162815,1175784.5399117728,-55421.523315035774,-1.0,1.0
DEXEUSDT,2025-06-30 00:00:00,2025-06-30 00:00:00,short,8.149265999999999,8.243251522005993,560197.4221723871,-52650.44714928399,-1.0,1.0
DEXEUSDT,2025-07-28 10:30:00,2025-07-28 13:00:00,long,7.468033999999999,7.431646103063667,1374575.8618404167,-50017.924791819794,-1.0,1.0
DOTUSDT,2024-01-02 04:30:00,2024-01-02 08:15:00,long_partial,8.663637999999999,8.73280347011445,361452.0360901425,25000.0,1.0,0.5
DOTUSDT,2024-01-02 04:30:00,2024-01-02 14:30:00,long,8.663637999999999,8.594472529885548,361452.0360901425,-25000.0,-1.0,1.0
DOTUSDT,2024-01-05 20:00:00,2024-01-05 20:45:00,short,7.312596,7.39468036718785,609129.3837421574,-50000.0,-1.0,1.0
DOTUSDT,2024-01-16 05:15:00,2024-01-16 06:00:00,short_partial,7.567104,7.519614966943698,500115.4681722581,23750.0,1.0,0.5
DOTUSDT,2024-01-16 05:15:00,2024-01-16 08:15:00,short,7.567104,7.614593033056301,500115.4681722581,-23750.0,-1.0,1.0
DOTUSDT,2024-01-17 14:45:00,2024-01-17 15:00:00,long,7.409152000000001,7.351207495090739,819749.8636735701,-47500.0,-1.0,1.0
DOTUSDT,2024-01-21 05:30:00,2024-01-21 06:45:00,long,6.890192,6.854545198805236,1265891.987150549,-45125.0,-1.0,1.0
DOTUSDT,2024-01-28 00:15:00,2024-01-28 01:00:00,long_partial,6.668636,6.7008420194565845,665539.40417551,21434.375,1.0,0.5
DOTUSDT,2024-01-28 00:15:00,2024-01-28 04:45:00,long,6.668636,6.765254058369753,665539.40417551,64303.125,3.0,1.0
DOTUSDT,2024-02-03 13:00:00,2024-02-03 14:00:00,long,6.894184,6.857379698391051,1281253.0856049042,-47155.625,-1.0,1.0
DOTUSDT,2024-02-09 16:00:00,2024-02-09 19:00:00,long,7.198574,7.113151184730794,524424.8109690839,-44797.84375,-1.0,1.0
DOTUSDT,2024-02-25 13:15:00,2024-02-25 13:30:00,short,7.758486,7.795913831356578,1137066.9905249798,-42557.9515625,-1.0,1.0
DOTUSDT,2024-02-27 08:45:00,2024-02-27 09:30:00,long_partial,8.090786,8.154774455469902,315916.7828593078,20215.0269921875,1.0,0.5
DOTUSDT,2024-02-27 08:45:00,2024-02-27 13:15:00,long,8.090786,8.026797544530098,315916.7828593078,-20215.0269921875,-1.0,1.0
DOTUSDT,2024-02-29 10:30:00,2024-02-29 14:15:00,long_partial,8.740483999999999,8.855262511547693,176122.05211240688,20215.0269921875,1.0,0.5
DOTUSDT,2024-02-29 10:30:00,2024-02-29 16:15:00,long,8.740483999999999,8.625705488452304,176122.05211240688,-20215.0269921875,-1.0,1.0
DOTUSDT,2024-03-05 22:45:00,2024-03-06 05:00:00,short,9.125214,9.463500479886184,119514.24720839452,-40430.053984375,-1.0,1.0
DOTUSDT,2024-03-07 12:00:00,2024-03-07 12:45:00,long,10.446066,10.331005961326976,333813.1268520191,-38408.55128515625,-1.0,1.0
DOTUSDT,2024-03-09 14:15:00,2024-03-09 14:45:00,long,10.784388,10.669175979809618,316704.1395559557,-36488.12372089844,-1.0,1.0
DOTUSDT,2024-03-10 17:30:00,2024-03-10 22:00:00,short_partial,10.27551,10.174661289067448,171859.99312394008,17331.85876742676,1.0,0.5
DOTUSDT,2024-03-10 17:30:00,2024-03-10 22:45:00,short,10.27551,9.972963867202342,171859.99312394008,51995.57630228027,3.0,1.0
DOTUSDT,2024-03-12 14:15:00,2024-03-12 16:15:00,short_partial,10.638234,10.468243196284819,112153.38846278272,19065.044644169437,1.0,0.5
DOTUSDT,2024-03-12 14:15:00,2024-03-12 17:15:00,short,10.638234,10.128261588854455,112153.38846278272,57195.13393250831,3.0,1.0
DOTUSDT,2024-03-14 21:30:00,2024-03-14 22:00:00,short,11.261478,11.515067692245388,165397.48854060756,-41943.09821717275,-1.0,1.0
DOTUSDT,2024-03-19 00:15:00,2024-03-19 00:30:00,short_partial,9.893748,9.749582778487243,138195.40832456615,19922.97165315706,1.0,0.5
DOTUSDT,2024-03-19 00:15:00,2024-03-19 01:15:00,short,9.893748,9.461252335461728,138195.40832456615,59768.91495947118,3.0,1.0
DOTUSDT,2024-03-27 00:15:00,2024-03-27 00:30:00,short,9.693348,9.770434926657606,568585.874899726,-43830.537636945526,-1.0,1.0
DOTUSDT,2024-03-29 10:15:00,2024-03-29 11:00:00,long_partial,9.443076,9.520344647089978,269443.12035520864,20819.505377549125,1.0,0.5
DOTUSDT,2024-03-29 10:15:00,2024-03-29 13:45:00,long,9.443076,9.674881941269934,269443.12035520864,62458.51613264738,3.0,1.0
DOTUSDT,2024-04-11 05:00:00,2024-04-11 07:00:00,short,8.403774,8.457647946631097,850186.6801080114,-45802.91183060808,-1.0,1.0
DOTUSDT,2024-04-13 00:45:00,2024-04-13 01:45:00,short_partial,7.231433999999999,7.098571157420657,163750.697314386,21756.383119538837,1.0,0.5
DOTUSDT,2024-04-13 00:45:00,2024-04-13 17:00:00,short,7.231433999999999,6.832845472261972,163750.697314386,65269.149358616516,3.0,1.0
DOTUSDT,2024-04-19 05:45:00,2024-04-19 06:30:00,short,6.544061999999999,6.647738144550453,461668.8156231798,-47864.04286298544,-1.0,1.0
DOTUSDT,2024-04-19 17:15:00,2024-04-19 23:00:00,long,6.76145,6.684931584339591,594247.0231171139,-45470.84071983617,-1.0,1.0
DOTUSDT,2024-04-22 17:00:00,2024-04-22 19:45:00,short,7.407786,7.479996525632064,598213.3256299568,-43197.29868384437,-1.0,1.0
DOTUSDT,2024-04-23 01:00:00,2024-04-23 02:45:00,long,7.481008,7.435733035223158,906404.5428179383,-41037.43374965214,-1.0,1.0
DOTUSDT,2024-04-26 04:15:00,2024-04-26 12:30:00,short,6.854682,6.9182516599041755,613273.0947583546,-38985.562062169534,-1.0,1.0
DOTUSDT,2024-04-30 03:45:00,2024-04-30 08:00:00,short_partial,6.567108,6.506000388178361,303041.49397265265,18518.141979530526,1.0,0.5
DOTUSDT,2024-04-30 03:45:00,2024-04-30 08:45:00,short,6.567108,6.383785164535082,303041.49397265265,55554.42593859158,3.0,1.0
DOTUSDT,2024-05-02 08:00:00,2024-05-02 08:00:00,long_partial,6.85626,6.916648011449558,337317.8829459962,20369.956177483582,1.0,0.5
